Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Sector,Analyst rating,Industry,"Performance %, Year to date","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months",Average daily range %,"Exponential moving average, 20, 1 day","Exponential moving average, 9, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Simple moving average, 7, 1 day","Simple moving average, 60, 1 day","Price × volume (turnover), 1 day","Price × volume (turnover), 1 day - Currency"
REGAAL,Regaal Resources Limited,90.46,INR,5.186046511627899,603769,3.982298375075521,8885279813,INR,Process industries,No rating,Agricultural commodities/Milling,27.678193366266765,4.33679354094578,12.905641537693445,20.80662393162393,48.39238845144355,4.819809860711854,84.66554369797674,86.62388607642752,82.64195127498016,81.56386669604014,86.64142857142858,82.4973333333333,54616943.739999995,INR
PHANTOMFX,Phantom Digital Effects Ltd.,122.4,INR,-14.044943820224717,166800,3.974267333809864,2267406720,INR,Consumer services,No rating,Movies/Entertainment,-47.26411029728565,-23.308270676691723,-33.83783783783783,-34.58043826830571,-43.06976744186046,8.788515406162425,155.7999571751029,142.89059330943903,169.48758545750724,200.6572228354326,139.70000000000007,173.59916666666678,20416320,INR
UMA,Uma Converter Limited,15.55,INR,3.6666666666666714,52000,3.9393939393939394,,,Process industries,No rating,Containers/Packaging,-22.249999999999996,1.3029315960912122,-4.307692307692303,-20.460358056265985,-19.01041666666666,1.9522278364722339,15.645195682714371,15.059833019708208,16.82356537395763,20.3841847855844,14.84999999999997,17.360833333333304,808600,INR
BCLIND,BCL Industries Ltd,36.36,INR,2.048835251192806,2651757,3.932669552964877,10510766364,INR,Consumer non-durables,Strong buy,Food: major diversified,10.61758442348647,-1.7297297297297312,0.7202216066481939,9.518072289156615,23.96863279918173,3.567499607103377,36.32236697110296,36.54138158869397,35.66360384358402,35.061407949192024,36.77142857142855,35.56633333333332,96417884.52,INR
SHERA,Shera Energy Limited,177,INR,3.781882145998234,81000,3.894230769230769,4168130460.2999997,INR,Producer manufacturing,No rating,Electrical products,36.10149942329872,5.9880239520958085,5.357142857142857,0,43.31983805668016,2.261904761904813,167.30818653381885,169.05670706020152,163.0404618624854,147.9638247495466,167.93571428571417,163.11333333333337,14337000,INR
CENTUM,Centum Electronics Limited,3362.6,INR,-4.971032923555181,187350,3.847733667412869,52197472626,INR,Electronic technology,Strong buy,Electronic components,43.90379595155562,-13.44658944658945,-9.728859060402687,13.828238719068414,41.64279696714406,4.781589076479879,3659.625495048161,3649.9289869082136,3562.2170184049223,3018.460806210711,3717.285714285713,3581.1233333333344,629983110,INR
HVAX,HVAX Technologies Ltd.,609,INR,0.6611570247933884,1500,3.8461538461538463,1680009375,INR,Producer manufacturing,No rating,Building products,-23.875,1.1627906976744187,-12.37410071942446,-23.106060606060606,-18.068074801560606,1.6373445930095925,634.9851572219804,621.5653853751057,664.7119856931702,730.4447212148103,619.6357142857138,681.7333333333336,913500,INR
MSTCLTD,MSTC Ltd.,653.2,INR,4.780237407763887,844307,3.780943539781081,43816962668,INR,Retail trade,No rating,Internet retail,24.91872250908397,12.426850258175568,2.094404501406704,56.04395604395605,36.853132201969416,3.351631528300161,609.1156085149305,608.2249139341707,597.679696154374,535.5829730299909,598.6642857142854,602.1774999999994,551501332.4000001,INR
BRACEPORT,Brace Port Logistics Limited,75,INR,15.384615384615385,32000,3.7735849056603774,734578000,INR,Transportation,No rating,Air freight/Couriers,-20.969441517386727,2.73972602739726,20.967741935483872,39.01760889712696,-5.897114178168134,4.642857142857167,66.79938601253862,69.73610884302073,62.747576423139996,69.850605185356,71.14285714285715,58.84750000000007,2400000,INR
PRAKASH,Prakash Industries Limited,134.43,INR,-2.3605461940732133,2525354,3.773122074092539,24417811088,INR,Non-energy minerals,No rating,Steel,-9.162781269004663,4.427872290841309,6.648155493851654,-9.413746630727763,0.6740058413839629,4.8362929193101065,127.93737945999844,128.74889453240613,131.1875362753556,138.81353737657508,128.20142857142864,135.0651666666667,339483338.22,INR
DCMSRIND,DCM Shriram Industries Limited,45.73,INR,8.262310606060593,744844,3.721293202895923,5518347414,INR,Process industries,No rating,Agricultural commodities/Milling,-18.1199641897941,7.322224829852142,14.267866066966498,12.635467980295555,17.588068912316782,4.927993502233587,42.183322147709475,43.10061526239884,41.05838169418494,43.25950213642987,43.319999999999986,40.035500000000084,34061716.12,INR
DAICHI,Dai-Ichi Karkaria Limited,329.9,INR,-1.8884758364312335,14613,3.689406180569582,2429473156,INR,Process industries,No rating,Chemicals: specialty,27.39911179764433,2.9650436953807744,3.093749999999993,30.39525691699604,27.39911179764433,5.1595721647251995,318.38590707755566,323.4486986700053,303.4893763230293,,323.54285714285714,295.8425,4820828.699999999,INR
BARFLEX,Barflex Polyfilms Ltd.,60,INR,5.448154657293499,28000,3.6842105263157894,1408218100,INR,Process industries,No rating,Containers/Packaging,-20.63492063492063,9.090909090909092,13.20754716981132,0,-6.25,2.327380952380942,55.503883132847925,56.15828398893639,55.86138554869781,59.99131625168791,55.76428571428571,55.96750000000001,1680000,INR
BOROLTD,Borosil Ltd,244.81,INR,2.624187801299514,244155,3.6630319651692775,28515670301,INR,Producer manufacturing,Strong buy,Miscellaneous manufacturing,-13.264836138175376,1.0692758649161933,0.25390065113231686,10.269807666321341,-5.515245079120039,3.750722134366625,240.14506717190818,241.93390667074425,237.89977676047772,260.6029581933148,242.6857142857141,233.21300000000014,59771585.55,INR
ALICON,Alicon Castalloy Limited,726.1,INR,0.9032795997776542,252960,3.655380400305771,11802575452,INR,Producer manufacturing,No rating,Auto parts: OEM,-11.386380278252375,-1.3451086956521707,13.5063310926997,14.220544281893972,-11.283523733887227,5.508883073956943,705.3486853936527,726.2096272867733,682.8318859052282,727.6686794053885,736.3142857142866,665.2916666666666,183674256,INR
FLYSBS,FlySBS Aviation Limited,527,INR,19.379318156076568,486200,3.6534415389239556,7638740878.95,INR,Transportation,No rating,Airlines,0,18.426966292134832,11.652542372881356,31.75,2.3300970873786406,4.659121713201358,462.02734555539047,465.81032546008925,458.2479739315124,486.244500852822,459.10714285714266,454.510833333333,256227400,INR
SONAMAC,Sona Machinery Ltd.,35,INR,-1.4084507042253522,20000,3.6363636363636362,487202000,INR,Producer manufacturing,No rating,Trucks/Construction/Farm machinery,-23.91304347826087,0,6.2215477996965,3.5502958579881745,-9.090909090909092,2.979591836734739,34.44484799191615,34.73468366025577,34.659479701379475,45.734607846002795,34.42857142857143,34.419166666666676,700000,INR
DBEIL,Deepak Builders & Engineers India Limited,6.84,INR,-3.797468354430386,440169,3.624472594685928,3302583001,INR,Industrial services,No rating,Engineering & construction,-42.72795779954785,-6.301369863013699,-13.417721518987348,-9.403973509933776,-24.628099173553714,4.323308270676739,7.3310568831086025,7.135212904051565,7.650134778828329,9.346210077318666,7.121428571428574,7.908650000000006,3010755.96,INR
DIVYADHAN,Divyadhan Recycling Industries Ltd.,46.4,INR,-3.333333333333336,26000,3.611111111111111,686722272,INR,Process industries,No rating,Textiles,71.85185185185185,-7.2927072927072905,-13.674418604651166,56.756756756756744,120.95238095238095,0.9236453201972172,51.41232729699414,50.33517268058879,47.66013461497083,41.777035947538494,50.52142857142858,45.185833333333335,1206400,INR
NOVAAGRI,Nova Agritech Limited,25.71,INR,4.938775510204085,131781,3.5661014564131426,2268585870,INR,Process industries,No rating,Chemicals: agricultural,-32.43101182654401,9.450830140485323,11.831230969986962,-7.84946236559139,-13.288364249578407,3.189420458965481,24.005817184698284,24.441781357439467,24.610805576936183,31.421045886324006,24.551428571428517,24.992500000000046,3388089.5100000002,INR
GLOBAL,Global Education Ltd.,107.47,INR,0.9866566434880635,255174,3.5554112686810475,5416937611,INR,Commercial services,No rating,Miscellaneous commercial services,16.815217391304348,5.362745098039214,3.936170212765951,4.889713058754642,8.555555555555554,4.556088742373235,103.15699399360457,103.8694986335597,102.93443037319656,94.63157275069632,103.26571428571425,103.29616666666672,27423549.78,INR
MCLOUD,Magellanic Cloud Ltd.,26.77,INR,-6.004213483146071,6541275,3.505773027434401,16835538777.999998,INR,Technology services,No rating,Information technology services,2.803379416282644,-9.560810810810816,-7.5940628236106305,9.623259623259614,-1.0716925351071662,4.087731469128396,28.648334215419577,28.478697746275028,28.274143817018743,34.34412943301578,28.714285714285683,28.068333333333275,175109931.75,INR
LAXMIINDIA,Laxmi India Finance Limited,136.56,INR,9.792571152918482,634526,3.5028082041294457,6460066659,INR,Finance,No rating,Finance/Rental/Leasing,8.449809402795426,-1.0363069787665822,25.399449035812665,13.800000000000002,36.49175412293854,5.591995146037312,128.5359426386067,131.9960352427659,121.16399247606459,121.2893398509248,133.3442857142857,115.76600000000002,86650870.56,INR
BELRISE,Belrise Industries Limited,236.09,INR,-7.542588603877028,17255848,3.4736317703704653,247010593572,INR,Producer manufacturing,Strong buy,Auto parts: OEM,27.47151881647859,-5.823925964338424,2.2477262884365516,12.96172248803828,24.915343915343914,3.457519226929092,243.3773441696377,247.75737206376667,235.22913500949042,199.02723392189972,251.73714285714283,233.36883333333333,4073933154.32,INR
UTLSOLAR,Fujiyama Power Systems Limited,464.4,INR,9.567063819747542,1613583,3.466453183376575,130080314509,INR,Electronic technology,Strong buy,Semiconductors,108.25112107623316,19.076923076923073,27.23287671232876,75.3114382785957,119.41885187810061,4.4758213362864385,395.1232178207532,412.87503831692925,362.65120150953834,,410.0714285714285,350.49250000000006,749347945.1999999,INR
SKP,SKP Bearing Industries Ltd.,154,INR,-4.938271604938271,11500,3.4328358208955225,2689200000,INR,Producer manufacturing,No rating,Metal fabrication,-12,-6.666666666666667,0.6535947712418301,-17.248790972595376,-5.230769230769231,2.2008348794062838,159.56092543220925,160.2999606373374,158.3044158255421,171.44030374792325,161.74285714285702,158.47249999999997,1771000,INR
TVSSRICHAK,TVS Srichakra Limited,4868.9,INR,8.726915432884464,298746,3.428022609761303,34376705787,INR,Consumer durables,Strong sell,Automotive aftermarket,15.109461440257208,23.05456567341471,16.47807468720842,38.86543836632251,14.473467660404848,3.869750574345067,4112.171433751462,4222.186818151123,4049.533870243485,3897.9279592384614,4153.457142857143,4045.5950000000003,1454564399.3999999,INR
GSFC,Gujarat State Fertilizers & Chemicals Limited,159.87,INR,-0.23712948517940433,1839264,3.4232398855361423,63875950728,INR,Process industries,Buy,Chemicals: agricultural,-12.85363859362223,-0.8619620488651782,-0.6710158434296267,-6.508771929824559,-8.645714285714282,1.9381819156633198,160.30065655360758,160.3018487371175,161.53857262937748,171.0512543989837,160.51714285714274,161.89700000000022,294043135.68,INR
QUICKTOUCH,Quicktouch Technologies Limited,18.15,INR,-4.97382198952881,13500,3.4177215189873418,244785523.6,INR,Technology services,No rating,Information technology services,-54.90683229813665,-19.690265486725675,-24.84472049689441,-27.833001988071572,-43.28125000000001,3.2270759543483867,21.58751248518351,20.42567407052354,23.45944232125473,34.42543321803836,20.528571428571436,23.89500000000004,245024.99999999997,INR
KAYA,Kaya Limited,336.65,INR,13.40744483745998,173026,3.397416388009119,4450728829,INR,Consumer non-durables,No rating,Household/Personal care,-11.40789473684211,24.225092250922504,38.56760650339575,39.28423665701282,-2.136627906976751,5.636629819014863,282.68380369121724,296.86164944392374,269.0687926340653,299.8989028171438,295.7357142857142,257.1386666666667,58249202.9,INR
HEADSUP,Heads UP Ventures Limited,6.69,INR,-3.4632034632034534,45018,3.392157453734402,156786510,INR,Retail trade,No rating,Apparel/Footwear retail,-27.440347071583517,-5.774647887323934,1.8264840182648416,-6.433566433566433,-20.64056939501779,7.708733717702105,6.918649292758635,6.917106654982114,6.986318290392524,7.927042955210714,6.9514285714285835,6.999666666666661,301170.42000000004,INR
INNOVANA,Innovana Thinklabs Ltd.,307.15,INR,-3.835316217908579,6385,3.365308596426501,6598803825,INR,Technology services,No rating,Packaged software,-25.97903361850826,-7.484939759036151,-8.830513505491245,-15.814718377415387,-26.869047619047624,5.554521987860849,326.84759438543307,323.9569468541872,331.70058634508354,370.33378084535144,326.2428571428571,326.1474999999999,1961152.7499999998,INR
KLBRENG_B,Kilburn Engineering Ltd,346.9,INR,-3.154662199888334,519028,3.351008573341485,20048128372,INR,Producer manufacturing,Strong buy,Industrial machinery,-32.64077669902913,-10.592783505154644,-21.886962395856795,-28.3412518074778,-32.64077669902913,5.26911831322314,398.64681699549874,372.4163493080263,435.64437757479857,,364.62142857142845,453.93000000000006,180050813.2,INR
ZTECH,Z-Tech (India) Ltd.,499.4,INR,-5.506149479659418,76200,3.3421052631578947,7803010768,INR,Industrial services,No rating,Engineering & construction,-25.462686567164184,-3.961538461538466,-11.766784452296823,-11.610619469026553,-7.338343074496718,4.743549402139637,528.6605304045141,516.2225246056479,553.142526250823,563.9865182562985,513.8142857142858,572.9783333333327,38054280,INR
MARUSHIKA,Marushika Technology Limited,111,INR,-4.639175257731963,34800,3.3333333333333335,993679795.1999999,INR,Technology services,No rating,Information technology services,-7.5,4.964539007092198,30.511463844797184,23.333333333333332,-7.5,2.8056628056627413,104.26244200519928,109.93154598443516,98.7416275786788,,111.9285714285714,93.94,3862800,INR
MANDEEP,Mandeep Auto Industries Limited,19.7,INR,2.604166666666667,52000,3.3333333333333335,219607564.8,INR,Producer manufacturing,No rating,Building products,-16.525423728813568,-1.5000000000000036,-2.233250620347391,-3.9024390243902474,5.347593582887701,2.9006526468452956,19.771324736311126,19.803378326094897,20.010884442870292,24.708880466762757,20.05714285714289,19.826666666666664,1024400,INR
MIEL,Manglam Infra & Engineering Ltd.,12.6,INR,-3.0769230769230793,10000,3.3333333333333335,228757100,INR,Industrial services,No rating,Engineering & construction,-39.856801909307876,-3.0769230769230798,-1.1764705882352968,-21.250000000000004,-28.813559322033896,1.1337868480725302,12.871042486328513,12.828929151225369,13.425304491397963,18.0559857905377,12.885714285714288,13.9916666666667,126000,INR
HERANBA,Heranba Industries Limited,166.23,INR,-2.079406220546655,99893,3.327758918785666,6796288072,INR,Process industries,No rating,Chemicals: agricultural,-33.106639839034216,-6.559865092748744,-8.160220994475143,-16.885000000000005,-20.744731572423007,3.8225866054777256,175.44155285851005,172.23598920853874,180.92905023295592,215.26022283016755,172.13857142857182,181.12949999999853,16605213.389999999,INR
ABLBL,Aditya Birla Lifestyle Brands Limited,89.92,INR,1.2954827081221199,3468842,3.327729944477429,108382322377,INR,Retail trade,Buy,Apparel/Footwear retail,-29.496628508703154,-4.23855165069223,-5.773865660693707,-13.935681470137826,-19.3542600896861,2.245646924249875,92.88311190884706,91.24265401783954,95.54334555354154,110.78378768728638,90.83285714285691,96.50616666666673,311918272.64,INR
SARTELE,SAR Televenture Limited,100.9,INR,-6.7898383371824425,271000,3.3129584352078205,,,Finance,No rating,Finance/Rental/Leasing,-60.00792707094728,-11.452391399736724,-20.48857368006304,-29.440559440559433,-55.17547756552643,5.249185898343598,115.66348886452435,111.02081365331304,125.57375881266628,164.6384505291912,110.92857142857152,127.77916666666638,27343900,INR
HEIDELBERG,Heidelbergcement India Limited.,160.22,INR,1.2512639029322483,164335,3.3047372559429364,35895518197,INR,Non-energy minerals,Neutral,Construction materials,-7.919540229885057,3.0618808696770814,0.5144291091593433,3.467872134323542,-4.505900584098225,1.7489345007757173,156.75545970983603,157.24521023794713,156.36693803860481,165.80575066844335,156.8000000000004,155.47266666666727,26329753.7,INR
BAIDFIN,Baid Finserv Limited,9.6,INR,-3.0303030303030374,178953,3.2895892999606597,1525647916,INR,Finance,No rating,Finance/Rental/Leasing,-16.73894189071986,-4.287138584247256,-6.250000000000005,-8.484270734032417,-15.789473684210531,2.730654761904335,9.952620026597348,9.888520135881038,10.103836434615447,10.69644601902262,9.904285714285718,10.07599999999999,1717948.8,INR
STUDDS,Studds Accessories Limited,448.05,INR,5.361552028218697,220801,3.271639694529808,16768482859,INR,Consumer durables,Strong buy,Recreational products,-16.719330855018583,4.684579439252339,-1.8080210387902695,2.294520547945208,-12.66081871345029,3.4801600586668613,440.3653283997711,435.35280159768257,452.16558036758033,,431.47142857142893,459.62833333333333,98929888.05,INR
VIVO,Vivo Collaboration Solutions Limited,152.65,INR,4.98624484181568,22400,3.255813953488372,292981000,INR,Technology services,No rating,Information technology services,105.7277628032345,28.27731092436975,107.40489130434784,94.95530012771394,105.1747311827957,0.1473960039306774,111.01243286871694,128.83443820870716,93.05992466912177,86.85030889772256,132.57142857142864,83.19333333333331,3419360,INR
ASAL,Automotive Stampings & Assemblies Ltd.,505.95,INR,1.3724704468042408,60495,3.252436841058285,7932991551,INR,Producer manufacturing,No rating,Auto parts: OEM,5.187110187110185,0,-4.717514124293787,7.8439731429180455,7.454603376871607,2.8418957265682496,508.01935467107745,504.2147195115402,508.1991475243231,500.61697233869756,502.65000000000003,511.85583333333335,30607445.25,INR
LENSKART,Lenskart Solutions Limited,607.6,INR,-0.6946146931437444,21874987,3.2425640180720987,1064444760946,INR,Health technology,Buy,Medical specialties,34.43965040380574,6.056903473555603,12.352071005917175,25.797101449275367,25.6670113753878,2.484012037994905,575.039775749679,590.653358397102,550.9246943679798,,592.5500000000001,537.2700000000002,13291242101.2,INR
TPHQ,Teamo Productions HQ Limited,0.58,INR,18.3673469387755,5686531,3.2316873328151523,548109802,INR,Industrial services,No rating,Engineering & construction,-6.451612903225812,38.095238095238095,31.81818181818181,13.72549019607842,-3.3333333333333366,3.6945812807875233,0.4429994962414914,0.4591249424961794,0.4573485877733156,0.5725807518938486,0.4457142857142847,0.464666666666666,3298187.98,INR
RESPONIND,Responsive Industries Limited,159.01,INR,-4.153104279686567,287962,3.216672605636399,44297004055,INR,Non-energy minerals,No rating,Forest products,-20.09547738693468,-8.876790830945565,-16.57397691500525,-8.719862227324914,-16.7312526183494,3.5294276191076563,172.89118442901758,167.36888787861477,177.82177688741896,182.29587954484188,166.65142857142834,183.52583333333345,45788837.62,INR
MAWANASUG,Mawana Sugars Limited,124.06,INR,6.911409858669421,854475,3.2109057499253146,4535600175,INR,Consumer non-durables,No rating,Food: specialty/candy,36.946682856827465,7.878260869565219,10.07985803016859,20.563654033041782,58.847631241997455,4.519126689850472,113.8491143447914,116.21121836762815,110.22300650672717,99.5401607567583,116.25857142857149,108.35949999999993,106006168.5,INR
SHANTIGOLD,Shanti Gold International Limited,266.84,INR,7.74448841153193,5540521,3.2016173743738467,18993019180,INR,Consumer durables,Strong buy,Other consumer specialties,41.74325455964053,19.119682157046554,25.871485135749648,23.74202547556579,22.746399981833516,3.922911796261002,227.91659925388856,237.13220101109755,221.24650745205506,214.99677090062767,236.61285714285742,221.42124723366678,1478432623.6399999,INR
NEOCHEM,Neochem Bio Solutions Ltd.,94.7,INR,4.065934065934069,33600,3.1818181818181817,1557988432,INR,Process industries,No rating,Chemicals: major diversified,5.28071150639244,5.574136008918617,1.3918629550321169,6.225462703309026,24.5233399079553,3.088701161562662,91.45837086376433,91.4334892277105,92.12236816326505,,91.0857142857143,95.89583333333327,3181920,INR
CONCORDBIO,Concord Biotech Ltd.,1515,INR,4.389168331840422,599262,3.180858647436282,151285489050,INR,Commercial services,Buy,Miscellaneous commercial services,12.589179548156963,10.414692806646753,12.555720653789004,34.42768411712511,32.245111731843586,3.8943894389441196,1393.2913978503848,1437.2622355061264,1328.81185194439,1321.1126383082296,1439.771428571428,1303.2050000000015,907881930,INR
HDIL,Housing Development & Infrastructure Ltd.,1.53,INR,0,664500,3.1772595240087953,729966139,INR,Finance,No rating,Real estate development,-36.24999999999999,-2.5477707006369448,-11.046511627906973,-22.727272727272723,-41.15384615384615,4.014939309057055,1.603603347188698,1.5553423893884009,1.7131682441264804,2.226805657938235,1.5385714285714285,1.752000000000003,1016685,INR
QMSMEDI,QMS Medical Allied Services Limited,138.13,INR,4.707398423286847,124582,3.1697189584722087,2550995348.64,INR,Distribution services,No rating,Medical distributors,26.782927948600268,22.946150422785937,26.72477064220183,26.782927948600268,26.782927948600268,4.317361491762397,118.26597974138205,124.63882811545585,,,123.67999999999999,,17208511.66,INR
HMAAGRO,HMA Agro Industries Limited,22.95,INR,-5.321782178217819,7624076,3.166220386593151,12133651428,INR,Distribution services,No rating,Food distributors,-21.645612837145784,-4.57380457380458,4.318181818181815,-1.586620926243572,-16.575790621592155,7.26735138499825,21.955371759763192,22.331722368839895,22.184368177898996,25.40515334112981,22.467142857142825,22.251999999999963,174972544.2,INR
SHYAMCENT,Shyam Century Ferrous Ltd.,4.83,INR,-3.206412825651305,170875,3.1585903490854643,1041769342.9999999,INR,Non-energy minerals,No rating,Steel,-21.59090909090909,-3.9761431411530848,-10.389610389610382,-3.012048192771091,-10.885608856088558,4.983732623484065,5.149440485449721,5.039357118983876,5.242004792861225,5.850938719022187,5.018571428571428,5.249833333333328,825326.25,INR
ARIHANTACA,Arihant Academy Ltd.,491.7,INR,-1.5714142728455653,7200,3.1578947368421053,3024875160,INR,Commercial services,No rating,Miscellaneous commercial services,-1.561561561561564,2.224532224532222,4.617021276595743,9.266666666666664,11.749999999999998,2.245126238414805,472.80574344513315,478.7431046981426,471.4737263632989,417.8616918603988,475.89285714285694,473.7166666666665,3540240,INR
DCMSIL,DCM Shriram International Limited,74.26,INR,-9.834871296745987,202685,3.1526479847691102,7089863281,INR,Process industries,No rating,Textiles,50.02020202020203,-10.94855498261182,-12.398254099327582,24.388609715242882,35.461510397665094,5.6471470893770945,79.66141045449022,80.23730504907894,76.11582350135998,,81.30142857142857,72.86283333333331,15051388.100000001,INR
VITAL,Vital Chemtech Ltd.,54,INR,-0.9174311926605505,15077,3.126581228484924,1305334950,INR,Process industries,No rating,Chemicals: specialty,30.75060532687652,5.882352941176471,6.362024817805784,-9.243697478991596,30.75060532687652,1.694444444444377,51.05507416393976,52.24057505865291,51.27840149302863,,52.702857142857134,51.948,814158,INR
BALCO,Solve Plastic Products Limited,18.9,INR,4.999999999999992,6000,3.125,78628500,INR,Producer manufacturing,No rating,Miscellaneous manufacturing,-24.550898203592823,10.204081632653063,-10.000000000000007,-7.804878048780495,-19.745222929936315,1.0770975056692007,19.13289191129027,18.56398462053059,19.76872026025805,26.262513548829155,18.01428571428573,19.827499999999983,113399.99999999999,INR
SSEGL,Sathlokhar Synergys E&C Global Limited,353.3,INR,16.02627257799672,149400,3.099585062240664,7350018868.5,INR,Industrial services,No rating,Engineering & construction,-23.470161377667058,8.540706605222738,12.158730158730162,0.9428571428571461,-7.994791666666664,5.3424851401075575,323.64591539860623,323.97315173319,329.7957674381652,375.1554643955315,318.22857142857225,330.8325000000004,52783020,INR
BBTCL,B&B Triplewall Containers Ltd.,233.35,INR,-4.614944408109873,44028,3.096638064425376,5025253801,INR,Process industries,No rating,Containers/Packaging,22.815789473684205,3.8033807829181416,8.53488372093023,22.699547796824056,24.779423560237422,5.306559735529012,225.3950437773314,229.84382749615028,218.55800158014011,202.46088081992218,229.42142857142872,217.93433333333323,10273933.799999999,INR
QUINTEGRA,Quintegra Solutions Limited,1.27,INR,-4.5112781954887256,79092,3.0751525095549326,45583511,INR,Technology services,No rating,Information technology services,-7.971014492753615,-13.605442176870746,2.4193548387096797,-2.3076923076923097,-2.3076923076923097,8.830146231721137,1.3535545687949293,1.3461707833523484,1.444568004722196,1.5212555378092996,1.3557142857142868,1.5264999999999993,100446.84,INR
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,600.65,INR,5.571667106072577,2023800,3.0343562353411793,83528436505,INR,Process industries,No rating,Chemicals: specialty,21.6506329113924,11.83206106870228,17.22287275565964,12.713454681929068,27.48593866072376,2.60669988464879,539.9893162771947,556.6732043613073,524.1945342496259,502.3148986048793,557.0071428571429,523.0450000000014,1215595470,INR
SAHYADRI,Sahyadri Industries Limited.,388.15,INR,7.789502915856692,152530,3.0285641671200345,3946140989,INR,Non-energy minerals,No rating,Construction materials,51.62109374999999,15.178041543026701,36.6725352112676,28.27164573694645,51.01350036960667,5.025671224305879,329.6622594472779,351.43583857626265,305.5473087400639,279.17077873290395,355.1357142857143,294.2824999999999,59204519.5,INR
ESCONET,Esconet Technologies Limited,192,INR,-9.985935302391004,200400,3.0235365117682558,2636388000,INR,Technology services,No rating,Information technology services,37.634408602150536,37.142857142857146,48.8949205118263,60.06669445602334,72.97297297297297,6.443452380952379,156.79466609085978,175.63887579890076,140.76635501577218,146.12361311455234,180.12857142857143,131.61333333333334,38476800,INR
PATILAUTOM,Patil Automation Ltd.,237.95,INR,11.087768440709619,153000,3.0141843971631204,4674015360,INR,Producer manufacturing,No rating,Auto parts: OEM,32.19444444444444,10.700162828564784,22.781217750257987,27.58713136729222,57.58278145695363,3.8408429141775615,206.1272573480424,215.84069014437895,196.52159764368358,187.1063943946851,219.86428571428578,194.4075000000001,36406350,INR
MASON,Mason Infratech Limited,121,INR,-3.08370044052863,119000,3.001261034047919,2193926625,INR,Industrial services,No rating,Engineering & construction,-37.628865979381445,1.680672268907563,-1.6260162601626016,-6.2742060418280365,-29.239766081871345,3.1611570247933556,121.30460671046696,120.92954351539677,124.546992820148,145.7055871081345,120.24999999999996,123.71250000000005,14399000,INR
GROBTEA,Grob Tea Co. Ltd.,953.8,INR,-0.4436094149574657,754,2.9992044550517103,1113570158,INR,Consumer non-durables,No rating,Food: major diversified,-4.332998996990978,5.6139962351898935,-0.19880715705766358,7.060276125266583,-2.5143090760425206,3.7680106641103897,917.1902826880681,926.2847238585263,912.7227898438324,940.0081498556145,921.9642857142856,909.9058333333339,719165.2,INR
LAKPRE,Lakshmi Precision Screws Limited,4.56,INR,-5.000000000000004,1501,2.9942150408936765,50331665,INR,Producer manufacturing,No rating,Metal fabrication,-13.962264150943403,-7.692307692307708,-4.40251572327044,-27.84810126582279,-15.711645101663596,3.978696741854814,4.93816996440971,4.794953063485791,5.100097882735592,5.201199736649929,4.789999999999999,5.226833333333338,6844.5599999999995,INR
HLVLTD,HLV Limited,6.73,INR,-3.5816618911174785,630867,2.9909200985742013,4628004399,INR,Consumer services,No rating,Hotels/Resorts/Cruise lines,-26.20614035087718,-5.742296918767497,-9.906291834002667,-10.146862483311077,-23.954802259886996,4.224156230099891,7.152108722816191,7.031893662976119,7.409930656558248,8.758298139048739,7.06142857142857,7.556999999999965,4245734.91,INR
BAJAJCON,Bajaj Consumer Care Limited,481.4,INR,-3.8353975229724417,1595673,2.9889677743473784,65682751136.00001,INR,Consumer non-durables,Buy,Household/Personal care,87.38808875048657,-10.794033169646994,-13.104693140794227,-8.479087452471486,28.716577540106947,3.8318297821830334,535.1016313021969,519.8192699581365,545.2528951115902,441.9214715352252,524.7642857142857,569.465,768156982.1999999,INR
SONAMLTD,Sonam Ltd,57.39,INR,3.629469122426865,69525,2.984161730620654,2216972160,INR,Consumer durables,No rating,Other consumer specialties,36.642857142857146,5.3607490361667,-0.3645833333333348,14.277180406212668,22.759358288770052,5.017051253329574,54.88885150465706,55.17060929601206,54.49767498532858,51.19085479212399,54.94857142857136,54.96883333333337,3990039.75,INR
RELCHEMQ,Reliance Chemotex Industries Ltd,115.6,INR,-2.848978905790403,12292,2.949985600460785,895420892,INR,Process industries,No rating,Textiles,-13.408239700374535,-10.470879801734826,-13.64111758553714,-6.130734876167285,-11.22033637969435,5.2558082056352555,124.79430708997735,121.93415489011525,126.71577181948214,133.75394184584934,122.74999999999997,128.6070000000002,1420955.2,INR
AIROLAM,Airo Lam Ltd.,87.42,INR,0.1489288578302159,8937,2.9476565849797156,1309350014,INR,Non-energy minerals,No rating,Forest products,-15.918053284601326,-5.999999999999997,-0.6703783660947658,4.071428571428574,-10.795918367346937,4.238160603980699,89.10248459981806,89.2897501538556,88.49077565366436,92.34132823700527,90.09571428571431,87.7319999999999,781272.54,INR
